========================================================================================================================
Leader key registrations
666424 1 666423 -   - - -  -    581802   [13.8]SP25Y6NQXB [17.2]SP32SQ2729*[25.8]SP137NZXD0 [3.9]SP3F0CDFN2 [34.4]SP1RJH1641 [5.0]SPY1PP2KZ6 
666425 2 666423 278 br22$ s:eb40f22649 p:140688a45c c:972a0fd713 i:32a6c5d228 b:00000000000000000008    331802  278> [24.1]SP25Y6NQXB [6.8]SP3F0CDFN2*[60.3]SP1RJH1641 [8.8]SPY1PP2KZ6 
666426 1 666425 279 br22$ s:d8e0bdd857 p:eb40f22649 c:6b2077d875 i:dfbb241658 b:00000000000000000008 @@ 431802  279> [18.5]SP25Y6NQXB [23.2]SP32SQ2729 [46.3]SP1RJH1641*[5.3]SP3F0CDFN2 [6.7]SPY1PP2KZ6 
666427 ? undefined -   - - -  -    0   
666428 2 666426 280 br22$ s:ba64ab27c0 p:d8e0bdd857 c:68e290d095 i:ceea7ba82a b:0000000000000000000c    431802  280> [18.5]SP25Y6NQXB [23.2]SP32SQ2729 [46.3]SP1RJH1641*[5.3]SP3F0CDFN2 [6.7]SPY1PP2KZ6 
666429 1 666428 281 br22$ s:ec3c1595f7 p:ba64ab27c0 c:5ed7e2979a i:0be2c9bcfd b:0000000000000000000c @+ 431802  281> [18.5]SP25Y6NQXB [23.2]SP32SQ2729 [46.3]SP1RJH1641*[5.3]SP3F0CDFN2 [6.7]SPY1PP2KZ6 
666430 ? undefined -   - - -  -    0   
666431 ? undefined -   - - -  -    0   
666432 3 666429 282 br22$ s:305fa17a9b p:ec3c1595f7 c:2eccba2b70 i:e29f5b000a b:00000000000000000007    416802  282> [19.2]SP25Y6NQXB [5.4]SP3F0CDFN2*[60.0]SP137NZXD0 [7.0]SPY1PP2KZ6 [8.4]SP4NK85F5Y 
666433 ? undefined -   - - -  -    0   
666434 2 666432 283 br22$ s:6f9840075e p:305fa17a9b c:a60f81b333 i:e1a6ace9fc b:00000000000000000000    376802  283> [19.9]SP334VW9T9 [21.2]SP25Y6NQXB [39.8]SP137NZXD0 [5.3]SP4F3EX8B7 [6.0]SP3F0CDFN2 [7.7]SPY1PP2KZ6*
666435 3 666432 283 br26  s:da79cf8e6b p:305fa17a9b c:2ae0a98b34 i:094f6c70c1 b:0000000000000000000a    376802  283  [19.9]SP334VW9T9*[21.2]SP25Y6NQXB [39.8]SP137NZXD0 [5.3]SP4F3EX8B7 [6.0]SP3F0CDFN2 [7.7]SPY1PP2KZ6 
666436 2 666434 284 br22$ s:54980bfae4 p:6f9840075e c:c15fd9ab26 i:10ce0b93da b:0000000000000000000c    376802  284> [19.9]SP334VW9T9 [21.2]SP25Y6NQXB*[39.8]SP137NZXD0 [5.3]SP4F3EX8B7 [6.0]SP3F0CDFN2 [7.7]SPY1PP2KZ6 
666437 1 666436 285 br22$ s:04d6b22453 p:54980bfae4 c:80fc6ecff4 i:53fca20f2d b:00000000000000000007 @@ 411802  285> [18.2]SP334VW9T9 [19.4]SP25Y6NQXB [36.4]SP137NZXD0 [4.9]SP4F3EX8B7 [5.5]SP3F0CDFN2*[7.1]SPY1PP2KZ6 [8.5]SP4NK85F5Y 
666438 1 666437 286 br22$ s:045fd28eef p:04d6b22453 c:b3e396c638 i:b3e6f4b268 b:00000000000000000002 @@ 411802  286> [18.2]SP334VW9T9 [19.4]SP25Y6NQXB [36.4]SP137NZXD0*[4.9]SP4F3EX8B7 [5.5]SP3F0CDFN2 [7.1]SPY1PP2KZ6 [8.5]SP4NK85F5Y 
666439 54 666385 -   - - -  -    411802   [18.2]SP334VW9T9 [19.4]SP25Y6NQXB [36.4]SP137NZXD0 [4.9]SP4F3EX8B7*[5.5]SP3F0CDFN2 [7.1]SPY1PP2KZ6 [8.5]SP4NK85F5Y 
666440 2 666438 287 br22$ s:2ca8097e27 p:045fd28eef c:b428d92ded i:73996674df b:00000000000000000004    362700  287> [20.7]SP334VW9T9 [22.1]SP25Y6NQXB*[41.4]SP137NZXD0 [6.3]SP3F0CDFN2 [9.6]SP4NK85F5Y 
666441 1 666440 288 br22$ s:ed278cff0e p:2ca8097e27 c:db4bbe668b i:b2fa257c03 b:00000000000000000007 @@ 391802  288> [19.1]SP334VW9T9 [20.4]SP25Y6NQXB [38.3]SP137NZXD0 [5.8]SP3F0CDFN2 [7.4]SPY1PP2KZ6 [8.9]SP4NK85F5Y*
666442 1 666441 289 br22$ s:8f58db8810 p:ed278cff0e c:52c77f5c87 i:da280a1087 b:00000000000000000006 @@ 101888  289> [21.5]SP3GHHZPXG [78.5]SP25Y6NQXB*
666443 1 666442 290 br22$ s:35e42d3cc3 p:8f58db8810 c:a95ba1cb46 i:4298d49e51 b:0000000000000000000d @+ 253690  290> [11.5]SPY1PP2KZ6 [31.5]SP25Y6NQXB*[39.4]SP137NZXD0 [8.6]SP3GHHZPXG [8.9]SP3F0CDFN2 
666444 1 666443 291 br22$ s:f4390fa8cd p:35e42d3cc3 c:a90df6a7cf i:b3c8488cf2 b:00000000000000000007 @+ 303690  291> [26.3]SP25Y6NQXB*[49.4]SP137NZXD0 [7.2]SP3GHHZPXG [7.5]SP3F0CDFN2 [9.6]SPY1PP2KZ6 
666445 1 666444 292 br22$ s:886c335208 p:f4390fa8cd c:50124fbb8c i:6ebb294a54 b:00000000000000000008 @@ 323690  292> [24.7]SP25Y6NQXB [46.3]SP137NZXD0*[6.2]SP2X3CCBFR [6.8]SP3GHHZPXG [7.0]SP3F0CDFN2 [9.0]SPY1PP2KZ6 
666446 1 666445 293 br22$ s:51bdaa1191 p:886c335208 c:8b234948f6 i:9015566707 b:00000000000000000005 @+ 523690  293> [15.3]SP25Y6NQXB [28.6]SP137NZXD0*[3.8]SP2X3CCBFR [38.2]SP1RJH1641 [4.2]SP3GHHZPXG [4.3]SP3F0CDFN2 [5.6]SPY1PP2KZ6 
666447 1 666446 294 br22$ s:72144b71b3 p:51bdaa1191 c:7de8ee05e9 i:1871c9b726 b:00000000000000000001 @+ 599102  294> [16.7]SP32SQ2729 [3.3]SP2X3CCBFR [33.4]SP1RJH1641 [4.9]SPY1PP2KZ6 [41.7]SP137NZXD0*
666448 666448 0 -   - - -  -    723690   [11.1]SP25Y6NQXB [13.8]SP32SQ2729 [2.8]SP2X3CCBFR*[27.6]SP1RJH1641 [3.0]SP3GHHZPXG [3.1]SP3F0CDFN2 [34.5]SP137NZXD0 [4.0]SPY1PP2KZ6 
666449 2 666447 295 br22$ s:58ea581d0b p:72144b71b3 c:f0729904eb i:ee7fedcdaf b:00000000000000000000    723690  295> [11.1]SP25Y6NQXB [13.8]SP32SQ2729 [2.8]SP2X3CCBFR [27.6]SP1RJH1641 [3.0]SP3GHHZPXG [3.1]SP3F0CDFN2 [34.5]SP137NZXD0*[4.0]SPY1PP2KZ6 
666450 ? undefined -   - - -  -    0   
666451 2 666449 296 br22$ s:7c2c8a2284 p:58ea581d0b c:002b85a736 i:0718210cea b:00000000000000000004    680990  296> [11.7]SP25Y6NQXB [14.7]SP32SQ2729 [29.4]SP1RJH1641 [3.2]SP3GHHZPXG [36.7]SP137NZXD0*[4.3]SPY1PP2KZ6 
666452 1 666451 297 br22$ s:50879af320 p:7c2c8a2284 c:1d63061e08 i:f53a645804 b:00000000000000000008 @@ 723690  297> [11.1]SP25Y6NQXB [13.8]SP32SQ2729 [2.8]SP2X3CCBFR [27.6]SP1RJH1641*[3.0]SP3GHHZPXG [3.1]SP3F0CDFN2 [34.5]SP137NZXD0 [4.0]SPY1PP2KZ6 
666453 1 666452 298 br22$ s:2272713b3d p:50879af320 c:d95d3557c2 i:e6d9a3f635 b:0000000000000000000a @+ 723690  298> [11.1]SP25Y6NQXB [13.8]SP32SQ2729 [2.8]SP2X3CCBFR [27.6]SP1RJH1641*[3.0]SP3GHHZPXG [3.1]SP3F0CDFN2 [34.5]SP137NZXD0 [4.0]SPY1PP2KZ6 
666454 ? undefined -   - - -  -    0   
666455 2 666453 299 br22$ s:112d73352f p:2272713b3d c:5c83368e73 i:93b0b8fbed b:00000000000000000008    443690  299> [18.0]SP25Y6NQXB [4.5]SP270Y0ZEB [4.5]SP2X3CCBFR [4.9]SP3GHHZPXG [5.1]SP3F0CDFN2 [56.3]SP137NZXD0*[6.6]SPY1PP2KZ6 
666456 1 666455 300 br22$ s:32b006abb6 p:112d73352f c:dd6c3dd2cc i:c95cc77136 b:00000000000000000000 @@ 763690  300> [10.5]SP25Y6NQXB [13.1]SP32SQ2729 [2.6]SP105ARDW7 [2.6]SP270Y0ZEB [2.6]SP2X3CCBFR [2.9]SP3GHHZPXG [26.2]SP1RJH1641 [3.0]SP3F0CDFN2*[3.8]SPY1PP2KZ6 [32.7]SP137NZXD0 
666457 1 666456 301 br22$ s:706ce2801a p:32b006abb6 c:ffb70b66e2 i:1fb93b60c7 b:0000000000000000000a @+ 721802  301> [11.1]SP25Y6NQXB [13.9]SP32SQ2729 [2.8]SP105ARDW7 [2.8]SP270Y0ZEB [27.7]SP1RJH1641 [3.1]SP3F0CDFN2*[34.6]SP137NZXD0 [4.0]SPY1PP2KZ6 
666458 1 666457 302 br22$ s:1f0965a4c9 p:706ce2801a c:0181d55288 i:9f8cc059c9 b:0000000000000000000a @@ 743690  302> [10.8]SP25Y6NQXB*[13.4]SP32SQ2729 [2.7]SP105ARDW7 [2.7]SP270Y0ZEB [2.9]SP3GHHZPXG [26.9]SP1RJH1641 [3.1]SP3F0CDFN2 [3.9]SPY1PP2KZ6 [33.6]SP137NZXD0 
666459 ? undefined -   - - -  -    0   
666460 ? undefined -   - - -  -    0   
666461 3 666458 303 br22$ s:3a21e83b1c p:1f0965a4c9 c:53be27b00a i:b86a6ac706 b:00000000000000000009    423690  303> [18.9]SP25Y6NQXB [4.7]SP270Y0ZEB*[5.2]SP3GHHZPXG [5.4]SP3F0CDFN2 [59.0]SP137NZXD0 [6.9]SPY1PP2KZ6 
666462 1 666461 304 br22$ s:3afe1572b2 p:3a21e83b1c c:560df3d403 i:8fb7055b21 b:00000000000000000006 @@ 623690  304> [12.8]SP25Y6NQXB [3.2]SP270Y0ZEB [3.5]SP3GHHZPXG [3.6]SP3F0CDFN2 [32.1]SP1RJH1641*[4.7]SPY1PP2KZ6 [40.1]SP137NZXD0 
666463 1 666462 305 br22$ s:0d6c6086cf p:3afe1572b2 c:7debdd19b7 i:6ab54ac046 b:00000000000000000007 @@ 723690  305> [11.1]SP25Y6NQXB [13.8]SP32SQ2729 [2.8]SP270Y0ZEB [27.6]SP1RJH1641 [3.0]SP3GHHZPXG [3.1]SP3F0CDFN2 [34.5]SP137NZXD0*[4.0]SPY1PP2KZ6 
666464 1 666463 306 br22$ s:da081c3984 p:0d6c6086cf c:78952f86e5 i:69a4b19ea1 b:00000000000000000006 @+ 723690  306> [11.1]SP25Y6NQXB [13.8]SP32SQ2729 [2.8]SP270Y0ZEB [27.6]SP1RJH1641 [3.0]SP3GHHZPXG [3.1]SP3F0CDFN2 [34.5]SP137NZXD0*[4.0]SPY1PP2KZ6 
666465 1 666464 307 br22$ s:ebeadfe146 p:da081c3984 c:2c11d1a8dc i:6a2cdd6528 b:00000000000000000003 @@ 701802  307> [11.4]SP25Y6NQXB [14.2]SP32SQ2729 [2.8]SP270Y0ZEB [28.5]SP1RJH1641*[3.2]SP3F0CDFN2 [35.6]SP137NZXD0 [4.1]SPY1PP2KZ6 
666466 1 666465 308 br22$ s:3f87d711f7 p:ebeadfe146 c:0910a1158a i:1cf7c4f276 b:00000000000000000001 @@ 701802  308> [11.4]SP25Y6NQXB [14.2]SP32SQ2729*[2.8]SP270Y0ZEB [28.5]SP1RJH1641 [3.2]SP3F0CDFN2 [35.6]SP137NZXD0 [4.1]SPY1PP2KZ6 
666467 1 666466 309 br22$ s:b75373890e p:3f87d711f7 c:a337f0c949 i:ddc0ca4d0b b:00000000000000000006 @+ 701802  309> [11.4]SP25Y6NQXB [14.2]SP32SQ2729*[2.8]SP270Y0ZEB [28.5]SP1RJH1641 [3.2]SP3F0CDFN2 [35.6]SP137NZXD0 [4.1]SPY1PP2KZ6 
666468 2 666466 309 br27  s:171179053c p:3f87d711f7 c:9dcccb6f2e i:03d6021ba9 b:00000000000000000007    701802  309  [11.4]SP25Y6NQXB [14.2]SP32SQ2729 [2.8]SP270Y0ZEB*[28.5]SP1RJH1641 [3.2]SP3F0CDFN2 [35.6]SP137NZXD0 [4.1]SPY1PP2KZ6 
666469 2 666467 310 br22$ s:ccc9c2350a p:b75373890e c:d6e312af74 i:46c81db482 b:00000000000000000004    701802  310> [11.4]SP25Y6NQXB [14.2]SP32SQ2729 [2.8]SP270Y0ZEB [28.5]SP1RJH1641*[3.2]SP3F0CDFN2 [35.6]SP137NZXD0 [4.1]SPY1PP2KZ6 
666470 1 666469 311 br22$ s:934c64a768 p:ccc9c2350a c:0650598838 i:086b9f481c b:00000000000000000004 @+ 721802  311> [11.1]SP25Y6NQXB [13.9]SP32SQ2729 [2.8]SP105ARDW7 [2.8]SP270Y0ZEB [27.7]SP1RJH1641*[3.1]SP3F0CDFN2 [34.6]SP137NZXD0 [4.0]SPY1PP2KZ6 
666471 ? undefined -   - - -  -    0   
666472 2 666470 312 br22$ s:4ef0fd732a p:934c64a768 c:a29cf4b316 i:8d5b8b99f0 b:00000000000000000002    401802  312> [19.9]SP25Y6NQXB*[5.0]SP270Y0ZEB [5.6]SP3F0CDFN2 [62.2]SP137NZXD0 [7.2]SPY1PP2KZ6 
666473 1 666472 313 br22$ s:fd3045c3b5 p:4ef0fd732a c:c05030d791 i:6046a3fa47 b:00000000000000000001 @@ 451802  313> [17.7]SP25Y6NQXB [22.1]SP32SQ2729 [4.4]SP270Y0ZEB [44.3]SP137NZXD0 [5.0]SP3F0CDFN2*[6.4]SPY1PP2KZ6 
666474 1 666473 314 br22$ s:23027e12aa p:fd3045c3b5 c:53d5443b27 i:4914766e79 b:00000000000000000005 @@ 472802  314> [16.9]SP25Y6NQXB*[21.2]SP32SQ2729 [4.2]SP270Y0ZEB [4.4]SP1RSNJHYT [4.8]SP3F0CDFN2 [42.3]SP137NZXD0 [6.2]SPY1PP2KZ6 
666475 1 666474 315 br22$ s:6df8850323 p:23027e12aa c:bc7e626a71 i:2858a7b029 b:00000000000000000002 @@ 492802  315> [16.2]SP25Y6NQXB [20.3]SP32SQ2729 [4.1]SP270Y0ZEB [4.1]SP2HFBWV0D [4.3]SP1RSNJHYT [4.6]SP3F0CDFN2 [40.6]SP137NZXD0*[5.9]SPY1PP2KZ6 
666476 1 666475 316 br22$ s:bf649c0fbe p:6df8850323 c:c7a6f1f49e i:7763a2e15f b:00000000000000000000 @+ 463700  316> [17.3]SP25Y6NQXB [21.6]SP32SQ2729 [4.3]SP270Y0ZEB [4.3]SP2HFBWV0D [4.5]SP1RSNJHYT [4.9]SP3F0CDFN2 [43.1]SP137NZXD0*
666477 1 666476 317 br22$ s:10d3ed6a5e p:bf649c0fbe c:d6e5cad2dd i:9413cb3452 b:0000000000000000000c @+ 671802  317> [11.9]SP25Y6NQXB [14.9]SP32SQ2729 [29.8]SP137NZXD0*[29.8]SP1RJH1641 [3.0]SP270Y0ZEB [3.0]SP2HFBWV0D [3.4]SP3F0CDFN2 [4.3]SPY1PP2KZ6 
666478 ? undefined -   - - -  -    0   
666479 2 666477 318 br22$ s:889eaa586d p:10d3ed6a5e c:6d9935bdf7 i:c9e9cb631c b:00000000000000000008    571802  318> [14.0]SP25Y6NQXB [3.5]SP270Y0ZEB [3.5]SP4F3EX8B7 [35.0]SP137NZXD0 [35.0]SP1RJH1641*[4.0]SP3F0CDFN2 [5.1]SPY1PP2KZ6 
666480 1 666479 319 br22$ s:16b61df568 p:889eaa586d c:ce15b4aedc i:770d5f5892 b:00000000000000000007 @+ 200000  319> [100.0]SP1RJH1641*
666481 1 666480 320 br22$ s:3681f2b084 p:16b61df568 c:ee16400d0f i:649bad0ae8 b:00000000000000000004 @@ 80000  320> [100.0]SP25Y6NQXB*
666482 1 666481 321 br22$ s:44ae1975b2 p:3681f2b084 c:b046795834 i:fdef9df8ac b:00000000000000000000 @+ 666802  321> [12.0]SP25Y6NQXB*[3.0]SP270Y0ZEB [3.4]SP3F0CDFN2 [30.0]SP1RJH1641 [37.5]SP137NZXD0 [4.4]SPY1PP2KZ6 [9.7]SP3S9C931D 
666483 1 666482 322 br22$ s:95aa86da14 p:44ae1975b2 c:ff78db50d4 i:29e7af6730 b:0000000000000000000d @+ 686802  322> [11.6]SP25Y6NQXB*[2.9]SP270Y0ZEB [2.9]SP4F3EX8B7 [29.1]SP1RJH1641 [3.3]SP3F0CDFN2 [36.4]SP137NZXD0 [4.2]SPY1PP2KZ6 [9.5]SP3S9C931D 
666484 1 666483 323 br22$ s:62e87e9525 p:95aa86da14 c:ba6ed22c5d i:eda34ac3c0 b:00000000000000000004 @@ 666802  323> [12.0]SP25Y6NQXB [3.0]SP4F3EX8B7 [3.4]SP3F0CDFN2*[30.0]SP1RJH1641 [37.5]SP137NZXD0 [4.4]SPY1PP2KZ6 [9.7]SP3S9C931D 
666485 1 666484 324 br22$ s:24da5b8836 p:62e87e9525 c:76875131e2 i:2c28f44c44 b:00000000000000000000 @@ 686802  324> [11.6]SP25Y6NQXB [2.9]SP270Y0ZEB [2.9]SP4F3EX8B7 [29.1]SP1RJH1641 [3.3]SP3F0CDFN2 [36.4]SP137NZXD0*[4.2]SPY1PP2KZ6 [9.5]SP3S9C931D 
666486 1 666485 325 br22$ s:4841a8cbbd p:24da5b8836 c:84790d4eed i:3b1cf3864e b:00000000000000000009 @+ 861802  325> [11.6]SP32SQ2729 [2.3]SP270Y0ZEB [2.3]SP4F3EX8B7 [2.6]SP3F0CDFN2 [23.2]SP1RJH1641 [29.0]SP137NZXD0*[3.4]SPY1PP2KZ6 [7.5]SP3S9C931D [8.7]SP334VW9T9 [9.3]SP25Y6NQXB 
666487 1 666486 326 br22$ s:2b21985ad2 p:4841a8cbbd c:ff8a88acb2 i:f1feeb7918 b:0000000000000000000a @@ 861802  326> [11.6]SP32SQ2729 [2.3]SP270Y0ZEB [2.3]SP4F3EX8B7 [2.6]SP3F0CDFN2 [23.2]SP1RJH1641*[29.0]SP137NZXD0 [3.4]SPY1PP2KZ6 [7.5]SP3S9C931D [8.7]SP334VW9T9 [9.3]SP25Y6NQXB 
666488 1 666487 327 br22$ s:9ce05f2e52 p:2b21985ad2 c:6efb86a983 i:f556d4d099 b:00000000000000000000 @@ 796802  327> [10.0]SP25Y6NQXB [12.6]SP32SQ2729 [2.5]SP270Y0ZEB [2.5]SP4F3EX8B7 [2.8]SP3F0CDFN2 [25.1]SP1RJH1641 [3.7]SPY1PP2KZ6*[31.4]SP137NZXD0 [9.4]SP334VW9T9 
666489 1 666488 328 br22$ s:cf67156e59 p:9ce05f2e52 c:c3aa13384d i:a4cc50c67a b:0000000000000000000d @@ 872700  328> [11.5]SP32SQ2729 [2.3]SP270Y0ZEB [2.6]SP3F0CDFN2 [2.9]SP2HFBWV0D [22.9]SP1RJH1641*[28.6]SP137NZXD0 [4.0]SP1NQA8H6P [7.4]SP3S9C931D [8.6]SP334VW9T9 [9.2]SP25Y6NQXB 
666490 1 666489 329 br22$ s:bd1a9a77da p:cf67156e59 c:0cc853dc01 i:1da83d2877 b:00000000000000000009 @@ 270000  329> [7.4]SP270Y0ZEB [92.6]SP137NZXD0*
666491 1 666490 330 br22$ s:37918dba03 p:bd1a9a77da c:6b4056866c i:316e6feb33 b:00000000000000000009 @+ 601802  330> [13.3]SP25Y6NQXB [3.3]SP270Y0ZEB [3.8]SP3F0CDFN2 [33.2]SP1RJH1641 [4.8]SPY1PP2KZ6 [41.5]SP137NZXD0*
666492 1 666491 331 br22$ s:372efd817c p:37918dba03 c:9540306731 i:8c1bceab65 b:00000000000000000009 @+ 796802  331> [10.0]SP25Y6NQXB [12.6]SP32SQ2729 [2.5]SP270Y0ZEB [2.5]SP4F3EX8B7 [2.8]SP3F0CDFN2 [25.1]SP1RJH1641 [3.7]SPY1PP2KZ6 [31.4]SP137NZXD0*[9.4]SP334VW9T9 
666493 1 666492 332 br22$ s:9c996f05a4 p:372efd817c c:fa02bfafe3 i:3e89a91656 b:00000000000000000007 @+ 946802  332> [10.6]SP32SQ2729 [15.8]SP3S9C931D [2.1]SP270Y0ZEB [2.1]SP4F3EX8B7 [2.4]SP3F0CDFN2 [21.1]SP1RJH1641 [26.4]SP137NZXD0*[3.1]SPY1PP2KZ6 [7.9]SP334VW9T9 [8.4]SP25Y6NQXB 
666494 1 666493 333 br22$ s:9ab9e0f400 p:9c996f05a4 c:e8f489ea44 i:9ca751586b b:00000000000000000008 @@ 981802  333> [10.2]SP32SQ2729 [15.3]SP3S9C931D [2.0]SP270Y0ZEB [2.0]SP4F3EX8B7 [2.3]SP3F0CDFN2*[20.4]SP1RJH1641 [25.5]SP137NZXD0 [3.0]SPY1PP2KZ6 [3.6]SP1NQA8H6P [7.6]SP334VW9T9 [8.1]SP25Y6NQXB 
666495 2 666493 333 br28  s:e9f6d32507 p:9c996f05a4 c:101f15c6d4 i:f46bb19d8d b:00000000000000000004    400000  333  [18.8]SP334VW9T9 [5.0]SP270Y0ZEB*[5.0]SP4F3EX8B7 [62.5]SP137NZXD0 [8.8]SP1NQA8H6P 
666496 57 666439 -   - - -  -    731802   [10.2]SP334VW9T9 [10.9]SP25Y6NQXB [2.7]SP270Y0ZEB [2.7]SP4F3EX8B7*[27.3]SP1RJH1641 [3.1]SP3F0CDFN2 [34.2]SP137NZXD0 [4.0]SPY1PP2KZ6 [4.8]SP1NQA8H6P 
666497 3 666494 334 br22$ s:f0d28b0a26 p:9ab9e0f400 c:d5372711df i:1af732f802 b:00000000000000000009    881802  334> [17.0]SP3S9C931D [2.3]SP270Y0ZEB [2.3]SP4F3EX8B7 [2.6]SP3F0CDFN2 [22.7]SP1RJH1641 [28.4]SP137NZXD0 [3.3]SPY1PP2KZ6 [4.0]SP1NQA8H6P [8.5]SP334VW9T9*[9.1]SP25Y6NQXB 
666498 1 666497 335 br22$ s:5ac0310d53 p:f0d28b0a26 c:93e990e01e i:6a0eb38d6e b:00000000000000000008 @@ 731802  335> [10.2]SP334VW9T9 [10.9]SP25Y6NQXB [2.7]SP270Y0ZEB [2.7]SP4F3EX8B7 [27.3]SP1RJH1641 [3.1]SP3F0CDFN2 [34.2]SP137NZXD0*[4.0]SPY1PP2KZ6 [4.8]SP1NQA8H6P 
666499 1 666498 336 br22$ s:e45de777c3 p:5ac0310d53 c:613010e4bd i:6611a808a1 b:00000000000000000007 @@ 731802  336> [10.2]SP334VW9T9*[10.9]SP25Y6NQXB [2.7]SP270Y0ZEB [2.7]SP4F3EX8B7 [27.3]SP1RJH1641 [3.1]SP3F0CDFN2 [34.2]SP137NZXD0 [4.0]SPY1PP2KZ6 [4.8]SP1NQA8H6P 
666500 1 666499 337 br22$ s:b31094ef1a p:e45de777c3 c:3dea0d5c1f i:a355a1eb0c b:0000000000000000000d @@ 861802  337> [17.4]SP3S9C931D [2.3]SP270Y0ZEB [2.6]SP3F0CDFN2 [23.2]SP1RJH1641 [29.0]SP137NZXD0*[3.4]SPY1PP2KZ6 [4.1]SP1NQA8H6P [8.7]SP334VW9T9 [9.3]SP25Y6NQXB 
666501 1 666500 338 br22$ s:672c9bdabb p:b31094ef1a c:e6c46f594c i:a828697b5e b:00000000000000000001 @@ 861802  338> [17.4]SP3S9C931D*[2.3]SP270Y0ZEB [2.6]SP3F0CDFN2 [23.2]SP1RJH1641 [29.0]SP137NZXD0 [3.4]SPY1PP2KZ6 [4.1]SP1NQA8H6P [8.7]SP334VW9T9 [9.3]SP25Y6NQXB 
666502 1 666501 339 br22$ s:ec6525e8e0 p:672c9bdabb c:23eb7013e5 i:bc208482c0 b:0000000000000000000c @@ 861802  339> [17.4]SP3S9C931D [2.3]SP270Y0ZEB [2.6]SP3F0CDFN2 [23.2]SP1RJH1641 [29.0]SP137NZXD0*[3.4]SPY1PP2KZ6 [4.1]SP1NQA8H6P [8.7]SP334VW9T9 [9.3]SP25Y6NQXB 
666503 ? undefined -   - - -  -    0   
666504 2 666502 340 br22$ s:ca9f415ba1 p:ec6525e8e0 c:cd5cba5f33 i:8a7e2c4deb b:00000000000000000002    751802  340> [10.6]SP25Y6NQXB [2.7]SP270Y0ZEB [20.0]SP3S9C931D [26.6]SP1RJH1641*[3.0]SP3F0CDFN2 [3.9]SPY1PP2KZ6 [33.3]SP137NZXD0 
666505 1 666504 341 br22$ s:3d1e38c4b4 p:ca9f415ba1 c:698d587396 i:47ef908ea0 b:00000000000000000009 @+ 751802  341> [10.6]SP25Y6NQXB [2.7]SP270Y0ZEB [20.0]SP3S9C931D [26.6]SP1RJH1641*[3.0]SP3F0CDFN2 [3.9]SPY1PP2KZ6 [33.3]SP137NZXD0 
666506 1 666505 342 br22$ s:f716dd78aa p:3d1e38c4b4 c:5d44fd15d1 i:504e8530b2 b:0000000000000000000a @+ 851802  342> [11.7]SP1RSNJHYT [17.6]SP3S9C931D [2.3]SP270Y0ZEB [2.7]SP3F0CDFN2 [23.5]SP1RJH1641*[29.3]SP137NZXD0 [3.4]SPY1PP2KZ6 [9.4]SP25Y6NQXB 
666507 ? undefined -   - - -  -    0   
666508 ? undefined -   - - -  -    0   
========================================================================================================================
STX address/BTC address - actual wins/total wins/total mined %actual wins %won - paid satoshis Th[theoritical win%] (avg paid)
SP105ARDW7EQTFTFMYNGMKJTA9JYFHF0FFMW9K815/16sAXi1jxhxKCfY84hubDdnFNaAhqd5t49 13/15/134 3.80% 11.19% - 2,680,000 - Th[2.80%] (20000)
SP137NZXD0BM4DM875ZH2HGDNPEBP6KW18RFXQ9W3/17RfeXjpSQzqWrsEXd71eVWP4d28t1wKis 94/97/344 27.49% 28.20% - 52,040,000 - Th[24.93%] (151279.06976744186)
SP1D6NC90K648EWSHQXWN38HJAT5VEYWNN729M5BE/19F5dMCEJuBzfLRBbXj3Tk9FUG2kFwyCXn 0/0/90 0.00% 0.00% - 2,700,000 - Th[3.79%] (30000)
SP1DQP455G72XG6B6X3Z0SNNGMVZ59G0JNHS1PJNT/19LhvAYB6ts2fJGckXxUiZKawUHFXDcwDs 0/0/1 0.00% 0.00% - 20,000 - Th[7.27%] (20000)
SP1ER0V0WXAEY5ABT05SZFWCWS3381M5RAGFKTBZD/19XPgnCCPM3A63CLjyKwCruS681u47z3YP 14/14/68 4.09% 20.59% - 7,480,000 - Th[18.77%] (110000)
SP1K1A1PMGW2ZJCNF46NWZWHG8TS1D23EGH1KNK60/1AJm7XWhbPTFqgtJT6oS9wQ3XThk7rA2yF 5/7/106 1.46% 6.60% - 3,240,000 - Th[5.27%] (30566.037735849055)
SP1NQA8H6PF46RGKG533ZEKQDJQV6566A27V8WJFM/1AoBd6eaXerNLr41DJLtq5FtQ7XawJa2WW 2/3/42 0.58% 7.14% - 990,000 - Th[3.25%] (23571.428571428572)
SP1RJH1641855357CXFBF1H2WFWASXDX4DZ79QH1P/1BKKtxfH8ouwuQGeSS9XUzUNQS9hknSrQp 79/80/197 23.10% 40.61% - 64,000,000 - Th[41.42%] (324873.0964467005)
SP1RSNJHYTHEKMS5EJ038RAHA0MBB54K2X1AC8F45/1BMgngDG76DmCjQR2ZRfeYLF6j3XADdyKM 0/1/32 0.00% 3.13% - 698,000 - Th[3.14%] (21812.5)
SP1ZP8EG5KBS3VAQHDHG3ZHTEHXB8RFKC90SNVRTH/1CcatETdNHZpZsc668EagMz9JG5cxtekb9 0/0/5 0.00% 0.00% - 100,000 - Th[3.04%] (20000)
SP22B0JAF32X9H8791KNJ6HTMZ44VS9DJTX6P4FEH/1D6bNuws3ojaT4aK5JboMog86kYpJ4g4s8 0/0/11 0.00% 0.00% - 220,000 - Th[3.18%] (20000)
